Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
static closure_compiler npm_cg tajs acg,533,348,304,208,185,230,81,0.54221388367729828062,0.68421052631578949121,0.58263305322128855490,0.62934947049924361284
static closure_compiler npm_cg acg,533,348,304,208,185,230,81,0.54221388367729828062,0.68421052631578949121,0.58263305322128855490,0.62934947049924361284
static closure_compiler tajs,533,348,393,266,185,141,50,0.59287054409005623956,0.67684478371501277660,0.74509803921568629193,0.70933333333333326021
static closure_compiler tajs acg,533,348,305,208,185,229,80,0.54033771106941841378,0.68196721311475405614,0.58263305322128855490,0.62839879154078548407
static closure_compiler acg,533,348,305,208,185,229,80,0.54033771106941841378,0.68196721311475405614,0.58263305322128855490,0.62839879154078548407
static npm_cg,533,348,477,317,185,56,17,0.62664165103189495287,0.66457023060796649450,0.89044943820224720099,0.76110444177671077171
static npm_cg tajs,533,348,477,317,185,56,17,0.62664165103189495287,0.66457023060796649450,0.89044943820224720099,0.76110444177671077171
static npm_cg tajs acg,533,348,322,218,185,211,73,0.54596622889305812532,0.67701863354037261633,0.61235955056179780520,0.64306784660766957984
static npm_cg acg,533,348,322,218,185,211,73,0.54596622889305812532,0.67701863354037261633,0.61235955056179780520,0.64306784660766957984
static tajs,533,348,525,355,185,8,7,0.67917448405253277866,0.67619047619047623066,0.99719101123595510483,0.80590238365493771511
