Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
static nativecalls dynamic npm_cg tajs acg,256,154,69,68,102,187,101,0.66015625000000000000,0.98550724637681164086,0.44155844155844153898,0.60986547085201792129
static nativecalls dynamic npm_cg acg,256,154,69,68,102,187,101,0.66015625000000000000,0.98550724637681164086,0.44155844155844153898,0.60986547085201792129
static nativecalls dynamic tajs,256,154,99,95,102,157,98,0.75390625000000000000,0.95959595959595955783,0.61688311688311692205,0.75098814229249011287
static nativecalls dynamic tajs acg,256,154,69,68,102,187,101,0.66015625000000000000,0.98550724637681164086,0.44155844155844153898,0.60986547085201792129
static nativecalls dynamic acg,256,154,69,68,102,187,101,0.66015625000000000000,0.98550724637681164086,0.44155844155844153898,0.60986547085201792129
static nativecalls closure_compiler,256,154,136,92,102,121,58,0.58593750000000000000,0.67647058823529415683,0.59354838709677415487,0.63230240549828176100
static nativecalls closure_compiler npm_cg,256,154,136,92,102,121,58,0.58593750000000000000,0.67647058823529415683,0.59354838709677415487,0.63230240549828176100
static nativecalls closure_compiler npm_cg tajs,256,154,136,92,102,121,58,0.58593750000000000000,0.67647058823529415683,0.59354838709677415487,0.63230240549828176100
static nativecalls closure_compiler npm_cg tajs acg,256,154,89,66,102,168,79,0.56640625000000000000,0.74157303370786520347,0.42580645161290320289,0.54098360655737709468
static nativecalls closure_compiler npm_cg acg,256,154,89,66,102,168,79,0.56640625000000000000,0.74157303370786520347,0.42580645161290320289,0.54098360655737709468
static nativecalls closure_compiler tajs,256,154,136,92,102,121,58,0.58593750000000000000,0.67647058823529415683,0.59354838709677415487,0.63230240549828176100
static nativecalls closure_compiler tajs acg,256,154,89,66,102,168,79,0.56640625000000000000,0.74157303370786520347,0.42580645161290320289,0.54098360655737709468
static nativecalls closure_compiler acg,256,154,89,66,102,168,79,0.56640625000000000000,0.74157303370786520347,0.42580645161290320289,0.54098360655737709468
static nativecalls npm_cg,256,154,142,95,102,114,55,0.58593750000000000000,0.66901408450704225039,0.61688311688311692205,0.64189189189189199691
static nativecalls npm_cg tajs,256,154,142,95,102,114,55,0.58593750000000000000,0.66901408450704225039,0.61688311688311692205,0.64189189189189199691
static nativecalls npm_cg tajs acg,256,154,91,68,102,165,79,0.57421875000000000000,0.74725274725274726251,0.44155844155844153898,0.55510204081632663620
static nativecalls npm_cg acg,256,154,91,68,102,165,79,0.57421875000000000000,0.74725274725274726251,0.44155844155844153898,0.55510204081632663620
static nativecalls tajs,256,154,142,95,102,114,55,0.58593750000000000000,0.66901408450704225039,0.61688311688311692205,0.64189189189189199691
static nativecalls tajs acg,256,154,91,68,102,165,79,0.57421875000000000000,0.74725274725274726251,0.44155844155844153898,0.55510204081632663620
static nativecalls acg,256,154,91,68,102,165,79,0.57421875000000000000,0.74725274725274726251,0.44155844155844153898,0.55510204081632663620
static dynamic,256,154,100,95,102,156,97,0.75000000000000000000,0.94999999999999995559,0.61688311688311692205,0.74803149606299212948
static dynamic closure_compiler,256,154,93,92,102,164,101,0.75390625000000000000,0.98924731182795699880,0.59354838709677415487,0.74193548387096774910
static dynamic closure_compiler npm_cg,256,154,93,92,102,164,101,0.75390625000000000000,0.98924731182795699880,0.59354838709677415487,0.74193548387096774910
static dynamic closure_compiler npm_cg tajs,256,154,93,92,102,164,101,0.75390625000000000000,0.98924731182795699880,0.59354838709677415487,0.74193548387096774910
static dynamic closure_compiler npm_cg tajs acg,256,154,67,66,102,190,101,0.65234375000000000000,0.98507462686567159871,0.42580645161290320289,0.59459459459459462760
static dynamic closure_compiler npm_cg acg,256,154,67,66,102,190,101,0.65234375000000000000,0.98507462686567159871,0.42580645161290320289,0.59459459459459462760
static dynamic closure_compiler tajs,256,154,93,92,102,164,101,0.75390625000000000000,0.98924731182795699880,0.59354838709677415487,0.74193548387096774910
static dynamic closure_compiler tajs acg,256,154,67,66,102,190,101,0.65234375000000000000,0.98507462686567159871,0.42580645161290320289,0.59459459459459462760
static dynamic closure_compiler acg,256,154,67,66,102,190,101,0.65234375000000000000,0.98507462686567159871,0.42580645161290320289,0.59459459459459462760
static dynamic npm_cg,256,154,99,95,102,157,98,0.75390625000000000000,0.95959595959595955783,0.61688311688311692205,0.75098814229249011287
