Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
dynamic closure_compiler acg,981,678,321,247,303,661,229,0.48521916411824667081,0.76947040498442365042,0.36377025036818849690,0.49399999999999993916
dynamic npm_cg,981,678,790,630,303,191,143,0.78797145769622833900,0.79746835443037977775,0.92920353982300885054,0.85831062670299718143
dynamic npm_cg tajs,981,678,790,630,303,191,143,0.78797145769622833900,0.79746835443037977775,0.92920353982300885054,0.85831062670299718143
dynamic npm_cg tajs acg,981,678,346,275,303,635,232,0.51681957186544347227,0.79479768786127169555,0.40560471976401180072,0.53710937500000000000
dynamic npm_cg acg,981,678,346,275,303,635,232,0.51681957186544347227,0.79479768786127169555,0.40560471976401180072,0.53710937500000000000
dynamic tajs,981,678,864,678,303,117,117,0.81039755351681952433,0.78472222222222220989,1.00000000000000000000,0.87937743190661477044
dynamic tajs acg,981,678,355,278,303,626,226,0.51376146788990828540,0.78309859154929573055,0.41002949852507375450,0.53823814133591474373
dynamic acg,981,678,355,278,303,626,226,0.51376146788990828540,0.78309859154929573055,0.41002949852507375450,0.53823814133591474373
closure_compiler,981,678,537,354,303,445,120,0.48318042813455658324,0.65921787709497203789,0.52135493372606778184,0.58223684210526316374
closure_compiler npm_cg,981,678,494,333,303,488,142,0.48419979612640162703,0.67408906882591090870,0.49042709867452133343,0.56777493606138096371
closure_compiler npm_cg tajs,981,678,494,333,303,488,142,0.48419979612640162703,0.67408906882591090870,0.49042709867452133343,0.56777493606138096371
closure_compiler npm_cg tajs acg,981,678,365,244,303,617,182,0.43425076452599387089,0.66849315068493153635,0.35935198821796759949,0.46743295019157093950
closure_compiler npm_cg acg,981,678,365,244,303,617,182,0.43425076452599387089,0.66849315068493153635,0.35935198821796759949,0.46743295019157093950
closure_compiler tajs,981,678,537,354,303,445,120,0.48318042813455658324,0.65921787709497203789,0.52135493372606778184,0.58223684210526316374
closure_compiler tajs acg,981,678,375,247,303,607,175,0.43017329255861364024,0.65866666666666662255,0.36377025036818849690,0.46869070208728652593
closure_compiler acg,981,678,375,247,303,607,175,0.43017329255861364024,0.65866666666666662255,0.36377025036818849690,0.46869070208728652593
npm_cg,981,678,877,630,303,104,56,0.69928644240570847490,0.71835803876852910577,0.92920353982300885054,0.81028938906752423499
npm_cg tajs,981,678,877,630,303,104,56,0.69928644240570847490,0.71835803876852910577,0.92920353982300885054,0.81028938906752423499
npm_cg tajs acg,981,678,399,275,303,582,179,0.46279306829765542997,0.68922305764411029294,0.40560471976401180072,0.51067780872794799052
npm_cg acg,981,678,399,275,303,582,179,0.46279306829765542997,0.68922305764411029294,0.40560471976401180072,0.51067780872794799052
tajs,981,678,981,678,303,0,0,0.69113149847094801359,0.69113149847094801359,1.00000000000000000000,0.81735985533453892060
tajs acg,981,678,410,278,303,571,171,0.45769622833843015552,0.67804878048780492517,0.41002949852507375450,0.51102941176470584317
acg,981,678,410,278,303,571,171,0.45769622833843015552,0.67804878048780492517,0.41002949852507375450,0.51102941176470584317
