Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
static nativecalls closure_compiler npm_cg acg,400,235,103,85,165,297,147,0.57999999999999996003,0.82524271844660190833,0.36170212765957449053,0.50295857988165681984
static nativecalls closure_compiler tajs,400,235,231,170,165,169,104,0.68500000000000005329,0.73593073593073587979,0.72340425531914898105,0.72961373390557926477
static nativecalls closure_compiler tajs acg,400,235,103,85,165,297,147,0.57999999999999996003,0.82524271844660190833,0.36170212765957449053,0.50295857988165681984
static nativecalls closure_compiler acg,400,235,103,85,165,297,147,0.57999999999999996003,0.82524271844660190833,0.36170212765957449053,0.50295857988165681984
static nativecalls npm_cg,400,235,219,160,165,181,106,0.66500000000000003553,0.73059360730593603250,0.68085106382978721751,0.70484581497797349492
static nativecalls npm_cg tajs,400,235,219,160,165,181,106,0.66500000000000003553,0.73059360730593603250,0.68085106382978721751,0.70484581497797349492
static nativecalls npm_cg tajs acg,400,235,103,85,165,297,147,0.57999999999999996003,0.82524271844660190833,0.36170212765957449053,0.50295857988165681984
static nativecalls npm_cg acg,400,235,103,85,165,297,147,0.57999999999999996003,0.82524271844660190833,0.36170212765957449053,0.50295857988165681984
static nativecalls tajs,400,235,231,170,165,169,104,0.68500000000000005329,0.73593073593073587979,0.72340425531914898105,0.72961373390557926477
static nativecalls tajs acg,400,235,103,85,165,297,147,0.57999999999999996003,0.82524271844660190833,0.36170212765957449053,0.50295857988165681984
static nativecalls acg,400,235,103,85,165,297,147,0.57999999999999996003,0.82524271844660190833,0.36170212765957449053,0.50295857988165681984
static dynamic,400,235,173,170,165,227,162,0.82999999999999996003,0.98265895953757220749,0.72340425531914898105,0.83333333333333337034
static dynamic closure_compiler,400,235,173,170,165,227,162,0.82999999999999996003,0.98265895953757220749,0.72340425531914898105,0.83333333333333337034
static dynamic closure_compiler npm_cg,400,235,162,160,165,238,163,0.80749999999999999556,0.98765432098765426616,0.68085106382978721751,0.80604534005037775657
static dynamic closure_compiler npm_cg tajs,400,235,162,160,165,238,163,0.80749999999999999556,0.98765432098765426616,0.68085106382978721751,0.80604534005037775657
static dynamic closure_compiler npm_cg tajs acg,400,235,86,85,165,314,164,0.62250000000000005329,0.98837209302325579330,0.36170212765957449053,0.52959501557632404634
static dynamic closure_compiler npm_cg acg,400,235,86,85,165,314,164,0.62250000000000005329,0.98837209302325579330,0.36170212765957449053,0.52959501557632404634
static dynamic closure_compiler tajs,400,235,172,170,165,228,163,0.83250000000000001776,0.98837209302325579330,0.72340425531914898105,0.83538083538083540702
static dynamic closure_compiler tajs acg,400,235,86,85,165,314,164,0.62250000000000005329,0.98837209302325579330,0.36170212765957449053,0.52959501557632404634
static dynamic closure_compiler acg,400,235,86,85,165,314,164,0.62250000000000005329,0.98837209302325579330,0.36170212765957449053,0.52959501557632404634
static dynamic npm_cg,400,235,162,160,165,238,163,0.80749999999999999556,0.98765432098765426616,0.68085106382978721751,0.80604534005037775657
static dynamic npm_cg tajs,400,235,162,160,165,238,163,0.80749999999999999556,0.98765432098765426616,0.68085106382978721751,0.80604534005037775657
static dynamic npm_cg tajs acg,400,235,86,85,165,314,164,0.62250000000000005329,0.98837209302325579330,0.36170212765957449053,0.52959501557632404634
static dynamic npm_cg acg,400,235,86,85,165,314,164,0.62250000000000005329,0.98837209302325579330,0.36170212765957449053,0.52959501557632404634
static dynamic tajs,400,235,172,170,165,228,163,0.83250000000000001776,0.98837209302325579330,0.72340425531914898105,0.83538083538083540702
static dynamic tajs acg,400,235,86,85,165,314,164,0.62250000000000005329,0.98837209302325579330,0.36170212765957449053,0.52959501557632404634
static dynamic acg,400,235,86,85,165,314,164,0.62250000000000005329,0.98837209302325579330,0.36170212765957449053,0.52959501557632404634
